cls,threshold,specificity,recall_subpatch,recall_all,n_subpatch,n_positive,youden_threshold
IRF,0.634,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.636,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.638,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.64,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.642,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.644,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.646,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.648,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.65,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.652,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.654,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.656,0.953416149068323,0.3924050632911392,0.5677966101694916,79,118,0.16
IRF,0.658,0.953416149068323,0.379746835443038,0.559322033898305,79,118,0.16
IRF,0.66,0.953416149068323,0.379746835443038,0.559322033898305,79,118,0.16
IRF,0.662,0.953416149068323,0.379746835443038,0.5508474576271186,79,118,0.16
IRF,0.664,0.953416149068323,0.379746835443038,0.5508474576271186,79,118,0.16
IRF,0.666,0.953416149068323,0.379746835443038,0.5508474576271186,79,118,0.16
IRF,0.668,0.953416149068323,0.3670886075949367,0.5423728813559322,79,118,0.16
IRF,0.67,0.953416149068323,0.3670886075949367,0.5423728813559322,79,118,0.16
IRF,0.672,0.9565217391304348,0.3670886075949367,0.5423728813559322,79,118,0.16
IRF,0.674,0.9565217391304348,0.3670886075949367,0.5423728813559322,79,118,0.16
IRF,0.676,0.9565217391304348,0.3670886075949367,0.5423728813559322,79,118,0.16
IRF,0.678,0.9565217391304348,0.3670886075949367,0.5423728813559322,79,118,0.16
IRF,0.68,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.682,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.684,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.686,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.6880000000000001,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.6900000000000001,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.6920000000000001,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.6940000000000001,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.6960000000000001,0.9565217391304348,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.6980000000000001,0.9596273291925466,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.7000000000000001,0.9596273291925466,0.35443037974683544,0.5338983050847458,79,118,0.16
IRF,0.7020000000000001,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.7040000000000001,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.706,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.708,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.71,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.712,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.714,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.716,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.718,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.72,0.9596273291925466,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.722,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.724,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.726,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.728,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.73,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.732,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.734,0.9627329192546584,0.34177215189873417,0.5254237288135594,79,118,0.16
IRF,0.736,0.9627329192546584,0.3291139240506329,0.5169491525423728,79,118,0.16
IRF,0.738,0.9627329192546584,0.31645569620253167,0.5084745762711864,79,118,0.16
IRF,0.74,0.9627329192546584,0.31645569620253167,0.5084745762711864,79,118,0.16
IRF,0.742,0.9627329192546584,0.31645569620253167,0.5084745762711864,79,118,0.16
IRF,0.744,0.9627329192546584,0.3037974683544304,0.5,79,118,0.16
IRF,0.746,0.9627329192546584,0.3037974683544304,0.5,79,118,0.16
IRF,0.748,0.9627329192546584,0.3037974683544304,0.5,79,118,0.16
IRF,0.75,0.9627329192546584,0.3037974683544304,0.5,79,118,0.16
IRF,0.752,0.9627329192546584,0.3037974683544304,0.5,79,118,0.16
IRF,0.754,0.9627329192546584,0.2911392405063291,0.4915254237288136,79,118,0.16
IRF,0.756,0.9627329192546584,0.2911392405063291,0.4915254237288136,79,118,0.16
IRF,0.758,0.9627329192546584,0.2911392405063291,0.4915254237288136,79,118,0.16
IRF,0.76,0.9627329192546584,0.2911392405063291,0.4915254237288136,79,118,0.16
IRF,0.762,0.9627329192546584,0.2911392405063291,0.4915254237288136,79,118,0.16
IRF,0.764,0.9627329192546584,0.2911392405063291,0.4915254237288136,79,118,0.16
IRF,0.766,0.9627329192546584,0.2911392405063291,0.4830508474576271,79,118,0.16
IRF,0.768,0.9658385093167702,0.27848101265822783,0.4745762711864407,79,118,0.16
IRF,0.77,0.9658385093167702,0.27848101265822783,0.4745762711864407,79,118,0.16
IRF,0.772,0.9658385093167702,0.27848101265822783,0.4745762711864407,79,118,0.16
IRF,0.774,0.9658385093167702,0.27848101265822783,0.4745762711864407,79,118,0.16
IRF,0.776,0.9658385093167702,0.27848101265822783,0.4745762711864407,79,118,0.16
IRF,0.778,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.78,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.782,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.784,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.786,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.788,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.79,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.792,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.794,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.796,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.798,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.8,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.802,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.804,0.9658385093167702,0.26582278481012656,0.4661016949152542,79,118,0.16
IRF,0.806,0.9658385093167702,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.808,0.9658385093167702,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.81,0.9658385093167702,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.812,0.9658385093167702,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8140000000000001,0.9658385093167702,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8160000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8180000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8200000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8220000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8240000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8260000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8280000000000001,0.968944099378882,0.25316455696202533,0.4576271186440678,79,118,0.16
IRF,0.8300000000000001,0.968944099378882,0.25316455696202533,0.4491525423728814,79,118,0.16
IRF,0.8320000000000001,0.968944099378882,0.25316455696202533,0.4406779661016949,79,118,0.16
IRF,0.8340000000000001,0.9720496894409938,0.25316455696202533,0.4406779661016949,79,118,0.16
IRF,0.836,0.9720496894409938,0.25316455696202533,0.4406779661016949,79,118,0.16
IRF,0.838,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.84,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.842,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.844,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.846,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.848,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.85,0.9720496894409938,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.852,0.9751552795031055,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.854,0.9751552795031055,0.25316455696202533,0.4322033898305085,79,118,0.16
IRF,0.856,0.9751552795031055,0.22784810126582278,0.4152542372881356,79,118,0.16
IRF,0.858,0.9751552795031055,0.22784810126582278,0.4152542372881356,79,118,0.16
IRF,0.86,0.9782608695652174,0.21518987341772153,0.4067796610169492,79,118,0.16
IRF,0.862,0.9782608695652174,0.20253164556962025,0.3983050847457627,79,118,0.16
IRF,0.864,0.9782608695652174,0.20253164556962025,0.3898305084745763,79,118,0.16
IRF,0.866,0.9782608695652174,0.20253164556962025,0.3898305084745763,79,118,0.16
IRF,0.868,0.9782608695652174,0.20253164556962025,0.3898305084745763,79,118,0.16
IRF,0.87,0.9782608695652174,0.20253164556962025,0.3898305084745763,79,118,0.16
IRF,0.872,0.9782608695652174,0.20253164556962025,0.3813559322033898,79,118,0.16
IRF,0.874,0.9782608695652174,0.189873417721519,0.3728813559322034,79,118,0.16
IRF,0.876,0.9782608695652174,0.189873417721519,0.3728813559322034,79,118,0.16
IRF,0.878,0.9782608695652174,0.17721518987341772,0.3644067796610169,79,118,0.16
IRF,0.88,0.9782608695652174,0.16455696202531644,0.3559322033898305,79,118,0.16
IRF,0.882,0.9782608695652174,0.16455696202531644,0.3559322033898305,79,118,0.16
IRF,0.884,0.9782608695652174,0.16455696202531644,0.3559322033898305,79,118,0.16
IRF,0.886,0.9782608695652174,0.1518987341772152,0.3474576271186441,79,118,0.16
IRF,0.888,0.9782608695652174,0.1518987341772152,0.3474576271186441,79,118,0.16
IRF,0.89,0.9782608695652174,0.1518987341772152,0.3474576271186441,79,118,0.16
IRF,0.892,0.9782608695652174,0.1518987341772152,0.3474576271186441,79,118,0.16
IRF,0.894,0.9782608695652174,0.1518987341772152,0.3474576271186441,79,118,0.16
IRF,0.896,0.9782608695652174,0.1518987341772152,0.3474576271186441,79,118,0.16
IRF,0.898,0.9782608695652174,0.13924050632911392,0.3389830508474576,79,118,0.16
IRF,0.9,0.9782608695652174,0.13924050632911392,0.3389830508474576,79,118,0.16
IRF,0.902,0.9782608695652174,0.13924050632911392,0.3389830508474576,79,118,0.16
IRF,0.904,0.9782608695652174,0.13924050632911392,0.3389830508474576,79,118,0.16
IRF,0.906,0.9782608695652174,0.13924050632911392,0.3389830508474576,79,118,0.16
IRF,0.908,0.9782608695652174,0.13924050632911392,0.3389830508474576,79,118,0.16
IRF,0.91,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.912,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.914,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.916,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.918,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.92,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.922,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.924,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.926,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.928,0.9782608695652174,0.12658227848101267,0.3305084745762712,79,118,0.16
IRF,0.93,0.9782608695652174,0.11392405063291139,0.3220338983050847,79,118,0.16
IRF,0.932,0.9782608695652174,0.11392405063291139,0.3220338983050847,79,118,0.16
IRF,0.934,0.9782608695652174,0.11392405063291139,0.3135593220338983,79,118,0.16
IRF,0.936,0.9782608695652174,0.11392405063291139,0.3135593220338983,79,118,0.16
IRF,0.9380000000000001,0.9782608695652174,0.11392405063291139,0.3135593220338983,79,118,0.16
IRF,0.9400000000000001,0.9782608695652174,0.11392405063291139,0.3135593220338983,79,118,0.16
IRF,0.9420000000000001,0.9782608695652174,0.10126582278481013,0.3050847457627119,79,118,0.16
IRF,0.9440000000000001,0.9782608695652174,0.08860759493670886,0.2966101694915254,79,118,0.16
IRF,0.9460000000000001,0.9813664596273292,0.08860759493670886,0.2966101694915254,79,118,0.16
IRF,0.9480000000000001,0.9813664596273292,0.08860759493670886,0.2966101694915254,79,118,0.16
IRF,0.9500000000000001,0.9813664596273292,0.08860759493670886,0.288135593220339,79,118,0.16
IRF,0.9520000000000001,0.9813664596273292,0.0759493670886076,0.2796610169491525,79,118,0.16
IRF,0.9540000000000001,0.9813664596273292,0.0759493670886076,0.2711864406779661,79,118,0.16
IRF,0.9560000000000001,0.9813664596273292,0.0759493670886076,0.2711864406779661,79,118,0.16
IRF,0.9580000000000001,0.984472049689441,0.06329113924050633,0.2627118644067797,79,118,0.16
IRF,0.9600000000000001,0.984472049689441,0.06329113924050633,0.2542372881355932,79,118,0.16
IRF,0.962,0.984472049689441,0.06329113924050633,0.2542372881355932,79,118,0.16
IRF,0.964,0.984472049689441,0.06329113924050633,0.2542372881355932,79,118,0.16
IRF,0.966,0.984472049689441,0.06329113924050633,0.2542372881355932,79,118,0.16
IRF,0.968,0.984472049689441,0.06329113924050633,0.2542372881355932,79,118,0.16
IRF,0.97,0.984472049689441,0.06329113924050633,0.2542372881355932,79,118,0.16
IRF,0.972,0.9906832298136646,0.05063291139240506,0.2457627118644068,79,118,0.16
IRF,0.974,0.9937888198757764,0.05063291139240506,0.23728813559322035,79,118,0.16
IRF,0.976,0.9937888198757764,0.05063291139240506,0.23728813559322035,79,118,0.16
IRF,0.978,0.9937888198757764,0.05063291139240506,0.23728813559322035,79,118,0.16
IRF,0.98,0.9937888198757764,0.05063291139240506,0.23728813559322035,79,118,0.16
IRF,0.982,0.9937888198757764,0.05063291139240506,0.23728813559322035,79,118,0.16
IRF,0.984,0.9937888198757764,0.0379746835443038,0.2288135593220339,79,118,0.16
IRF,0.986,0.9937888198757764,0.0379746835443038,0.22033898305084745,79,118,0.16
IRF,0.988,0.9937888198757764,0.02531645569620253,0.2033898305084746,79,118,0.16
IRF,0.99,1.0,0.012658227848101266,0.19491525423728814,79,118,0.16
IRF,0.992,1.0,0.012658227848101266,0.17796610169491525,79,118,0.16
IRF,0.994,1.0,0.012658227848101266,0.16101694915254236,79,118,0.16
IRF,0.996,1.0,0.0,0.1016949152542373,79,118,0.16
IRF,0.998,1.0,0.0,0.05084745762711865,79,118,0.16
SRF,0.002,0.06293706293706294,0.9886363636363636,0.9966329966329966,88,297,0.8
SRF,0.004,0.11188811188811189,0.9659090909090909,0.98989898989899,88,297,0.8
SRF,0.006,0.14685314685314685,0.9659090909090909,0.98989898989899,88,297,0.8
SRF,0.008,0.16083916083916083,0.9318181818181818,0.9797979797979798,88,297,0.8
SRF,0.01,0.18181818181818182,0.9318181818181818,0.9797979797979798,88,297,0.8
SRF,0.012,0.2097902097902098,0.9318181818181818,0.9797979797979798,88,297,0.8
SRF,0.014,0.23076923076923078,0.9318181818181818,0.9797979797979798,88,297,0.8
SRF,0.016,0.24475524475524477,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.018000000000000002,0.2937062937062937,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.020000000000000004,0.3706293706293706,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.022,0.38461538461538464,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.024,0.4195804195804196,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.026000000000000002,0.45454545454545453,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.028000000000000004,0.46853146853146854,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.03,0.4755244755244755,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.032,0.4965034965034965,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.034,0.5314685314685315,0.9204545454545454,0.9764309764309764,88,297,0.8
SRF,0.036000000000000004,0.5384615384615384,0.9090909090909091,0.9730639730639731,88,297,0.8
SRF,0.038000000000000006,0.5524475524475524,0.9090909090909091,0.9730639730639731,88,297,0.8
SRF,0.04,0.5664335664335665,0.9090909090909091,0.9730639730639731,88,297,0.8
SRF,0.042,0.5664335664335665,0.8977272727272727,0.9696969696969697,88,297,0.8
SRF,0.044000000000000004,0.5874125874125874,0.8977272727272727,0.9696969696969697,88,297,0.8
SRF,0.046,0.5944055944055944,0.8977272727272727,0.9696969696969697,88,297,0.8
SRF,0.048,0.6153846153846154,0.8977272727272727,0.9663299663299664,88,297,0.8
SRF,0.05,0.6293706293706294,0.8977272727272727,0.9663299663299664,88,297,0.8
SRF,0.052000000000000005,0.6433566433566433,0.8863636363636364,0.9629629629629629,88,297,0.8
SRF,0.054000000000000006,0.6573426573426573,0.875,0.9595959595959596,88,297,0.8
SRF,0.056,0.6643356643356644,0.875,0.9595959595959596,88,297,0.8
SRF,0.058,0.6783216783216783,0.875,0.9595959595959596,88,297,0.8
SRF,0.060000000000000005,0.6783216783216783,0.875,0.9595959595959596,88,297,0.8
SRF,0.062,0.6853146853146853,0.875,0.9595959595959596,88,297,0.8
SRF,0.064,0.6853146853146853,0.875,0.9595959595959596,88,297,0.8
SRF,0.066,0.6853146853146853,0.8636363636363636,0.9528619528619529,88,297,0.8
SRF,0.068,0.6853146853146853,0.8636363636363636,0.9528619528619529,88,297,0.8
SRF,0.07,0.6853146853146853,0.8636363636363636,0.9528619528619529,88,297,0.8
SRF,0.07200000000000001,0.6993006993006993,0.8636363636363636,0.9528619528619529,88,297,0.8
SRF,0.07400000000000001,0.6993006993006993,0.8522727272727273,0.9494949494949495,88,297,0.8
SRF,0.076,0.7062937062937062,0.8522727272727273,0.9494949494949495,88,297,0.8
SRF,0.078,0.7132867132867133,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.08,0.7202797202797203,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.082,0.7202797202797203,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.084,0.7272727272727273,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.08600000000000001,0.7482517482517482,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.08800000000000001,0.7622377622377622,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.09,0.7762237762237763,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.092,0.7762237762237763,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.094,0.7762237762237763,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.096,0.7832167832167832,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.098,0.7832167832167832,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.1,0.8041958041958042,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.10200000000000001,0.8111888111888111,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.10400000000000001,0.8181818181818182,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.10600000000000001,0.8251748251748252,0.8409090909090909,0.9461279461279462,88,297,0.8
SRF,0.108,0.8251748251748252,0.8409090909090909,0.9427609427609428,88,297,0.8
SRF,0.11,0.8391608391608392,0.8409090909090909,0.9427609427609428,88,297,0.8
SRF,0.112,0.8461538461538461,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.114,0.8531468531468531,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.116,0.8531468531468531,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.11800000000000001,0.8531468531468531,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.12000000000000001,0.8531468531468531,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.122,0.8601398601398601,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.124,0.8601398601398601,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.126,0.8671328671328671,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.128,0.8671328671328671,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.13,0.8741258741258742,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.132,0.8811188811188811,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.134,0.8881118881118881,0.8295454545454546,0.9393939393939394,88,297,0.8
SRF,0.136,0.8951048951048951,0.8068181818181818,0.9326599326599326,88,297,0.8
SRF,0.138,0.9020979020979021,0.8068181818181818,0.9326599326599326,88,297,0.8
SRF,0.14,0.9020979020979021,0.8068181818181818,0.9326599326599326,88,297,0.8
SRF,0.14200000000000002,0.9020979020979021,0.8068181818181818,0.9326599326599326,88,297,0.8
SRF,0.14400000000000002,0.9020979020979021,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.14600000000000002,0.916083916083916,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.148,0.916083916083916,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.15,0.916083916083916,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.152,0.916083916083916,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.154,0.916083916083916,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.156,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.158,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.16,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.162,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.164,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.166,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.168,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.17,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.17200000000000001,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.17400000000000002,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.17600000000000002,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.178,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.18,0.9230769230769231,0.7954545454545454,0.9292929292929293,88,297,0.8
SRF,0.182,0.9230769230769231,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.184,0.9300699300699301,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.186,0.9300699300699301,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.188,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.19,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.192,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.194,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.196,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.198,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.2,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.202,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.20400000000000001,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.20600000000000002,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.20800000000000002,0.9370629370629371,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.21000000000000002,0.9440559440559441,0.7840909090909091,0.9259259259259259,88,297,0.8
SRF,0.212,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.214,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.216,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.218,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.22,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.222,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.224,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.226,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.228,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.23,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.232,0.9440559440559441,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.234,0.951048951048951,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.23600000000000002,0.951048951048951,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.23800000000000002,0.951048951048951,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.24000000000000002,0.958041958041958,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.242,0.958041958041958,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.244,0.958041958041958,0.7727272727272727,0.9225589225589226,88,297,0.8
SRF,0.246,0.958041958041958,0.7613636363636364,0.9191919191919192,88,297,0.8
SRF,0.248,0.958041958041958,0.7613636363636364,0.9191919191919192,88,297,0.8
SRF,0.25,0.958041958041958,0.7613636363636364,0.9191919191919192,88,297,0.8
SRF,0.252,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.254,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.256,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.258,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.26,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.262,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.264,0.958041958041958,0.75,0.9158249158249159,88,297,0.8
SRF,0.266,0.958041958041958,0.7272727272727273,0.9090909090909091,88,297,0.8
SRF,0.268,0.958041958041958,0.7272727272727273,0.9090909090909091,88,297,0.8
SRF,0.27,0.958041958041958,0.7272727272727273,0.9090909090909091,88,297,0.8
SRF,0.272,0.958041958041958,0.7272727272727273,0.9090909090909091,88,297,0.8
SRF,0.274,0.958041958041958,0.7272727272727273,0.9090909090909091,88,297,0.8
SRF,0.276,0.965034965034965,0.7272727272727273,0.9090909090909091,88,297,0.8
